time,alt,bias_x,bias_y,dop,h_acc,height,lat,lon,time_acc,v_acc,vel_acc,vel_h,vel_x,vel_y,vel_z,x,y,yaw,yaw_acc,z
1532707275.1733391,32588.625,-0.6988201207276665,1.7175528911230968,1.17,639.25,78.652,49.4024414375,2.7955547625,2e-09,854.0,0.067,4.101125000000001,4.04675,-0.6441250000000001,0.082875,-232.29343820702888,363.2316822012904,-0.12756234075375517,0.016617148908544113,5.115725761093646
1532707275.2510982,32594.5,-0.6988201207276665,1.7175528911230968,1.17,639.0,78.658,49.40244105,2.79555825,2e-09,854.0,0.067,4.109500000000001,4.048,-0.6865,0.0835,-232.04031280720415,363.1885744957607,-0.1383996354947854,0.016517796040874333,5.12173740900046
1532707275.3301358,32600.375,-0.6988201207276665,1.7175528911230968,1.17,638.75,78.664,49.4024406625,2.7955617375,2e-09,854.0,0.067,4.117875,4.04925,-0.7288749999999999,0.084125,-231.7871874073794,363.1454667902309,-0.14923693023580853,0.016418443173204556,5.127749056907273
1532707275.4074821,32606.25,-0.6988201207276665,1.7175528911230968,1.17,638.5,78.67,49.402440275000004,2.795565225,2e-09,854.0,0.067,4.12625,4.0504999999999995,-0.77125,0.08475,-231.53406200755467,363.10235908470116,-0.16007422497683166,0.01631909030553478,5.133760704814087
1532707275.4862962,32612.125,-0.6988201207276665,1.7175528911230968,1.17,638.25,78.676,49.4024398875,2.7955687125,2e-09,854.0,0.067,4.134625,4.05175,-0.813625,0.085375,-231.28093660772993,363.05925137917137,-0.1709115197178548,0.016219737437865003,5.1397723527209
1532707275.5663419,32617.285714285714,-0.6988201207276665,1.7175528911230968,1.17,637.7142857142857,78.68114285714286,49.40243891428572,2.7955762285714285,2e-09,853.7142857142857,0.06657142857142857,4.159285714285714,4.066571428571429,-0.8705714285714286,0.05757142857142858,-230.73541475433768,362.9509888469418,-0.18676501539548696,0.016041570487830167,5.1449410908987465
1532707275.647973,32616.571428571428,-0.6988201207276665,1.7175528911230968,1.17,637.4285714285714,78.68028571428572,49.40243832857143,2.7955802571428574,2e-09,853.4285714285714,0.06614285714285714,4.175571428571429,4.080142857142857,-0.8851428571428571,0.029142857142857144,-230.4430183007702,362.885834020242,-0.1917812163320889,0.01596275640546511,5.144098181169779
1532707275.72699,32615.85714285714,-0.6988201207276665,1.7175528911230968,1.17,637.1428571428571,78.67942857142857,49.402437742857146,2.795584285714286,2e-09,853.1428571428571,0.06571428571428571,4.191857142857143,4.093714285714285,-0.8997142857142857,0.000714285714285709,-230.1506218472027,362.82067919354216,-0.19679741726869793,0.015883942323100052,5.143255271440812
1532707275.8080869,32615.14285714286,-0.6988201207276665,1.7175528911230968,1.17,636.8571428571429,78.67857142857143,49.402437157142856,2.7955883142857143,2e-09,852.8571428571429,0.0652857142857143,4.208142857142857,4.107285714285714,-0.9142857142857143,-0.02771428571428572,-229.85822539363522,362.75552436684234,-0.20181361820530697,0.015805128240734993,5.142412361711844
1532707275.887194,32614.428571428572,-0.6988201207276665,1.7175528911230968,1.17,636.5714285714286,78.67771428571429,49.402436571428574,2.7955923428571428,2e-09,852.5714285714286,0.06485714285714286,4.224428571428571,4.120857142857143,-0.9288571428571428,-0.05614285714285715,-229.56582894006772,362.6903695401425,-0.206829819141916,0.015726314158369933,5.1415694519828765
